interaction_id,source,target,ligand_complex,receptor_complex,interaction_coef,interaction_ci95_low,interaction_ci95_high,n_observations,r_squared,condition_number,interaction_p_value,fdr_q_value
Non-classical Monocytes|CD8 T Cells|SECTM1|CD7,Non-classical Monocytes,CD8 T Cells,SECTM1,CD7,0.21742447445159568,0.017914339310095645,0.4169346095930957,52,0.1111670375398991,12.33200631643905,0.03268329904216402,0.2457083731562688
Classical Monocytes|CD8 T Cells|HLA-E|CD8B,Classical Monocytes,CD8 T Cells,HLA-E,CD8B,-0.2318483579407139,-0.4450826782949948,-0.018614037586433013,52,0.14543940525949972,12.33200631643905,0.03308446963791564,0.24798626203375346
CD4 T Cells|NK Cells|CLEC2B|KLRF1,CD4 T Cells,NK Cells,CLEC2B,KLRF1,-0.21290743161825076,-0.40883426901841785,-0.016980594218083678,51,0.44405432314859294,12.459437084095054,0.03318563328139966,0.2480086084876199
Classical Monocytes|CD8 T Cells|B2M|KLRD1,Classical Monocytes,CD8 T Cells,B2M,KLRD1,-0.07960159715525522,-0.1529251164877301,-0.006278077822780351,51,0.6090513304070733,12.459437084095054,0.03335538992172144,0.24854193198309252
CD4 T Cells|CD4 T Cells|PKM|CD44,CD4 T Cells,CD4 T Cells,PKM,CD44,-0.18675578584915328,-0.35896257099022827,-0.014549000708078297,52,0.10005757348534272,12.33200631643905,0.03354051334059449,0.24883620262775583
pDCs|CD8 T Cells|GNAI2|S1PR4,pDCs,CD8 T Cells,GNAI2,S1PR4,-0.2046933023479207,-0.3934949342272679,-0.01589167046857351,41,0.08562299000557982,10.485860719202712,0.03359190225497416,0.24883620262775583
Non-classical Monocytes|Classical Monocytes|RPS19|C5AR1,Non-classical Monocytes,Classical Monocytes,RPS19,C5AR1,-0.048723585680455594,-0.09369728549426033,-0.0037498858666508567,52,0.1910230379661767,12.33200631643905,0.033721615126969785,0.24906666611323297
B Cells|Non-classical Monocytes|HLA-A|LILRB1,B Cells,Non-classical Monocytes,HLA-A,LILRB1,-0.2365586994079813,-0.45519497842832246,-0.01792242038764011,52,0.13618349474994762,12.33200631643905,0.03395299819697658,0.25004452899581003
NK Cells|Non-classical Monocytes|HLA-A|LILRB1,NK Cells,Non-classical Monocytes,HLA-A,LILRB1,-0.1663948074286138,-0.32032724431653864,-0.012462370540688938,52,0.08274818058875388,12.33200631643905,0.03412067637589366,0.2505489201322889
CD8 T Cells|Non-classical Monocytes|HLA-F|LILRB2,CD8 T Cells,Non-classical Monocytes,HLA-F,LILRB2,-0.266320902072232,-0.5129507905285078,-0.019691013615956238,52,0.13586361533000046,12.33200631643905,0.03430670880769916,0.25118477231376257
NK Cells|Classical Monocytes|RPS19|C5AR1,NK Cells,Classical Monocytes,RPS19,C5AR1,-0.05371424561435978,-0.10351496175125752,-0.003913529477462041,52,0.1871224149669506,12.33200631643905,0.03451651426294435,0.2519905058618423
Non-classical Monocytes|Classical Monocytes|VIM|CD44,Non-classical Monocytes,Classical Monocytes,VIM,CD44,-0.04239382414641096,-0.08172437855743953,-0.0030632697353823943,52,0.21672614918510824,12.33200631643905,0.03463362645410039,0.25204114233640457
Classical Monocytes|Non-classical Monocytes|RNASE2|TLR2,Classical Monocytes,Non-classical Monocytes,RNASE2,TLR2,0.33532593406956424,0.023932474593114095,0.6467193935460144,52,0.20789769977666106,12.33200631643905,0.03480678550335402,0.25204114233640457
NK Cells|NK Cells|HLA-F|CD8A,NK Cells,NK Cells,HLA-F,CD8A,-0.28228856113398326,-0.5446763276969437,-0.01990079457102273,40,0.1795677591507947,10.501930254986126,0.034977618769388735,0.25204114233640457
pDCs|CD8 T Cells|B2M|KLRD1,pDCs,CD8 T Cells,B2M,KLRD1,-0.09388380582732075,-0.18115138877850895,-0.006616222876132574,41,0.600766606323452,10.776173834062366,0.03498263460977603,0.25204114233640457
Non-classical Monocytes|pDCs|MIF|CD44_CD74,Non-classical Monocytes,pDCs,MIF,CD44_CD74,0.1980388718427237,0.013916171820069823,0.3821615718653776,42,0.2027391286398964,10.686067420962344,0.035022344006365,0.25204114233640457
Classical Monocytes|NK Cells|ICAM1|IL2RG,Classical Monocytes,NK Cells,ICAM1,IL2RG,0.16631566503368195,0.011377390372789814,0.32125393969457405,42,0.14121826862628384,10.686067420962344,0.035388253624328826,0.2539509336791324
pDCs|pDCs|S100A9|CD68,pDCs,pDCs,S100A9,CD68,0.28858303579043393,0.01928414077006113,0.5578819308108067,39,0.1977782688062678,10.83035639261881,0.03570119024073735,0.2549923706358129
Non-classical Monocytes|Non-classical Monocytes|TGFB1|LPP,Non-classical Monocytes,Non-classical Monocytes,TGFB1,LPP,-0.3557938772443368,-0.6878736217473613,-0.023714132741312344,50,0.18722339712636116,11.983689349526355,0.03573527284444884,0.2549923706358129
B Cells|B Cells|HLA-A|APLP2,B Cells,B Cells,HLA-A,APLP2,-0.2715850597150572,-0.525373863130794,-0.017796256299320412,47,0.10791492350620135,12.111356170359267,0.035958076716989536,0.25585944165384666
CD4 T Cells|NK Cells|LGALS1|ITGB1,CD4 T Cells,NK Cells,LGALS1,ITGB1,-0.26644473092208515,-0.5158440403966452,-0.01704542144752505,52,0.10752105399817657,12.33200631643905,0.03626715220184947,0.257333782196269
CD8 T Cells|Non-classical Monocytes|HLA-F|LILRB1,CD8 T Cells,Non-classical Monocytes,HLA-F,LILRB1,0.2043427021059853,0.012609267161846766,0.3960761370501238,52,0.12219124198667985,12.33200631643905,0.03672031162178356,0.25981934777766186
pDCs|Classical Monocytes|HLA-DMB|CD4,pDCs,Classical Monocytes,HLA-DMB,CD4,0.1960957219943648,0.011677267557815035,0.38051417643091456,42,0.19888730176188762,10.686067420962344,0.037154005437677246,0.26154925418665753
B Cells|NK Cells|FAM3C|LAMP1,B Cells,NK Cells,FAM3C,LAMP1,-0.21060476931659705,-0.40868695605839733,-0.012522582574796742,52,0.17180514322215434,12.33200631643905,0.03717188529414492,0.26154925418665753
Classical Monocytes|Non-classical Monocytes|LGALS9|PTPRC,Classical Monocytes,Non-classical Monocytes,LGALS9,PTPRC,-0.16681015645827219,-0.3240331082252085,-0.009587204691335866,52,0.1434605690684343,12.33200631643905,0.03757330373057413,0.2635312272438165
Non-classical Monocytes|Non-classical Monocytes|LGALS9|PTPRC,Non-classical Monocytes,Non-classical Monocytes,LGALS9,PTPRC,-0.14301893427399082,-0.2778807745648301,-0.008157093983151509,52,0.07136216290141928,12.33200631643905,0.03766222210412421,0.2635312272438165
CD4 T Cells|B Cells|HLA-A|APLP2,CD4 T Cells,B Cells,HLA-A,APLP2,-0.23660214613069563,-0.46011139059357,-0.013092901667821316,47,0.12369204636600706,12.111356170359267,0.03800727131069817,0.26521095947741324
B Cells|CD4 T Cells|HLA-DQB1|CD4,B Cells,CD4 T Cells,HLA-DQB1,CD4,-0.14962988954034562,-0.29141960971427083,-0.00784016936642043,52,0.2746262749335734,12.33200631643905,0.03860816585033635,0.2686617821982083
B Cells|NK Cells|HLA-B|CD8A,B Cells,NK Cells,HLA-B,CD8A,-0.15444330749945637,-0.30091424327751704,-0.007972371721395699,40,0.4957215267277614,10.501930254986126,0.03876768594646945,0.2690306997274226
Non-classical Monocytes|CD4 T Cells|VIM|CD44,Non-classical Monocytes,CD4 T Cells,VIM,CD44,-0.040580213207283,-0.0791242276255622,-0.002036198789003789,52,0.20667825834313514,12.33200631643905,0.039064698118741956,0.26995283069714066
Non-classical Monocytes|Classical Monocytes|LRPAP1|SORL1,Non-classical Monocytes,Classical Monocytes,LRPAP1,SORL1,-0.16667019983867712,-0.32508604044318157,-0.008254359234172698,50,0.21923660470877993,11.983689349526355,0.03919924741718516,0.26995283069714066
Classical Monocytes|Classical Monocytes|LGALS9|CD44,Classical Monocytes,Classical Monocytes,LGALS9,CD44,-0.121931048780402,-0.23783639462252254,-0.00602570293828146,52,0.037491554303240915,12.33200631643905,0.03922117532298124,0.26995283069714066
NK Cells|Non-classical Monocytes|HLA-C|LILRB1,NK Cells,Non-classical Monocytes,HLA-C,LILRB1,-0.14719228190867445,-0.2873665722288402,-0.00701799158850866,52,0.07925729646323976,12.33200631643905,0.03958131252388088,0.2711322852800143
