cohort,sample,review_group,label,cells,n_genes_by_counts_median,total_counts_median,pct_counts_mt_median,doublet_score_median,ribosomal_percent_retained_genes_median,reference_probability_median,nonT_multimarker_flag_fraction,CD8_both_detected_fraction,same_restoration_gate_fraction,p08_fraction
child,GSM4029933_JB18080,other,RBCs,17,309.0,5268.0,0.0917220820912634,0.0672215108834827,5.971831,0.2420042192359056,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.23529411764705882
child,GSM4029933_JB18080,other,cDCs,19,2444.0,9632.0,3.322109988776655,0.0976627712854757,24.817184,0.5982360594863042,1.0,0.0,0.0,0.3684210526315789
child,GSM4029933_JB18080,other,pDCs,10,2052.0,6689.0,2.369506118983306,0.06319568331928035,31.738141,0.9903759872182852,0.8,0.0,0.0,1.0
child,GSM4029933_JB18080,restored,CD4 T Cells,1103,1055.0,3422.0,1.6964285714285714,0.0884406516679596,45.527584,0.9792628233814364,0.5176790571169537,0.009972801450589302,1.0,0.8902991840435177
child,GSM4029933_JB18080,restored,CD8 T Cells,650,1205.5,4244.5,2.1808867772703744,0.0804347826086956,46.252812500000005,0.9636157886512822,0.5553846153846154,0.6246153846153846,1.0,0.8676923076923077
child,GSM4029934_JB18081,excluded_unrestored,Ribosomal/Low-quality,892,920.5,2896.5,1.9407623976873893,0.0402722631877481,43.0877035,0.7915938784299208,0.6457399103139013,0.11995515695067265,0.0,0.492152466367713
child,GSM4029934_JB18081,original_T,CD4 T Cells,813,1085.0,3762.0,1.71939477303989,0.0573694029850746,44.958878,0.7153711660487633,0.7650676506765067,0.004920049200492005,0.5633456334563346,0.3899138991389914
child,GSM4029934_JB18081,original_T,CD8 T Cells,1626,881.0,2396.5,2.2249224456206527,0.0471659081505999,32.988804,0.6046012473136251,0.6150061500615006,0.3726937269372694,0.37453874538745385,0.2921279212792128
child,GSM4029934_JB18081,other,B Cells,834,704.5,1968.0,2.2382058454731633,0.0229536595928973,42.377018,0.856768660082398,0.9088729016786571,0.0,0.0,0.5815347721822542
child,GSM4029934_JB18081,other,Classical Monocytes,640,1067.5,2952.5,2.823575310149187,0.0170410534469403,21.3451745,0.991410264983398,1.0,0.003125,0.0015625,0.9234375
child,GSM4029934_JB18081,other,IFN-stimulated T Cells,3,1172.0,4372.0,1.4809902740937224,0.0366774541531823,49.529278,0.9668297778192596,0.6666666666666666,0.0,0.3333333333333333,1.0
child,GSM4029934_JB18081,other,NK Cells,462,969.5,2241.5,2.2147381078386785,0.0355563417654342,22.550556,0.971935863736339,0.6341991341991342,0.015151515151515152,0.0021645021645021645,0.7034632034632035
child,GSM4029934_JB18081,other,Non-classical Monocytes,414,1619.5,5152.0,2.1117587705699146,0.0195069086968301,23.6370735,0.9904411219457989,0.9975845410628019,0.0,0.0,0.8985507246376812
child,GSM4029934_JB18081,other,Plasma Cells,7,3006.0,13704.0,3.371677905593019,0.1038135593220339,30.099535,0.865570849871289,1.0,0.0,0.0,0.5714285714285714
child,GSM4029934_JB18081,other,Platelets,15,1074.0,2724.0,3.007784854918613,0.1239870340356563,21.241098,0.7606061124706955,1.0,0.13333333333333333,0.0,0.4
child,GSM4029934_JB18081,other,RBCs,30,245.5,3772.5,0.08738457279663775,0.0848798296318831,7.65300135,0.20663080160442895,0.5333333333333333,0.03333333333333333,0.1,0.1
child,GSM4029934_JB18081,other,cDCs,30,2228.5,8597.5,2.1339116377397804,0.08655756187476504,28.68374,0.6354913840767421,1.0,0.03333333333333333,0.0,0.3
child,GSM4029934_JB18081,other,pDCs,36,1710.5,6138.0,1.8338127189786824,0.0786970308446238,33.9399545,0.9500844060712248,0.75,0.0,0.0,0.6666666666666666
child,GSM4029934_JB18081,restored,CD4 T Cells,382,924.5,3189.0,1.575862691747449,0.0355563417654342,49.128786000000005,0.9187643406106594,0.693717277486911,0.013089005235602094,1.0,0.7225130890052356
child,GSM4029934_JB18081,restored,CD8 T Cells,310,994.5,3734.5,1.9697998512626507,0.0323995950050624,49.9194765,0.9358663521788564,0.7677419354838709,0.4935483870967742,1.0,0.7774193548387097
child,GSM4029935_JB18082,excluded_unrestored,Ribosomal/Low-quality,981,865.0,3039.0,2.793650793650793,0.057541412380122,49.142673,0.933532763296863,0.11416921508664628,0.218144750254842,0.0,0.6554536187563711
child,GSM4029935_JB18082,original_T,CD4 T Cells,933,1001.0,3474.0,2.492836676217765,0.0675054439874183,45.208847,0.7343498779942228,0.1607717041800643,0.01714898177920686,0.5894962486602358,0.41693461950696675
child,GSM4029935_JB18082,original_T,CD8 T Cells,1197,903.0,2581.0,3.216266173752311,0.0413311862587224,36.72047,0.69752273663086,0.09774436090225563,0.5739348370927319,0.49958228905597324,0.40601503759398494
child,GSM4029935_JB18082,other,B Cells,1006,835.0,2790.5,4.156159756219992,0.0198372329603255,45.735232499999995,0.8751923074852297,0.952286282306163,0.004970178926441352,0.0,0.6361829025844931
child,GSM4029935_JB18082,other,Classical Monocytes,528,1068.5,3048.0,5.3865786101708375,0.0143606108958285,26.9373525,0.9815502815184955,1.0,0.003787878787878788,0.0,0.9034090909090909
child,GSM4029935_JB18082,other,IFN-stimulated T Cells,31,952.0,3399.0,2.411319250697489,0.0508885298869143,47.271595,0.9604608550350536,0.0967741935483871,0.25806451612903225,0.6129032258064516,0.7096774193548387
child,GSM4029935_JB18082,other,NK Cells,350,924.0,2226.5,3.1627600696737614,0.0389880436666089,27.4788085,0.8743849984359682,0.13428571428571429,0.02,0.04285714285714286,0.5542857142857143
child,GSM4029935_JB18082,other,Non-classical Monocytes,201,1621.0,5425.0,4.032637690255767,0.0300455235204855,24.655912,0.9914373142971836,0.9950248756218906,0.009950248756218905,0.0,0.9104477611940298
child,GSM4029935_JB18082,other,Plasma Cells,13,2080.0,9602.0,4.526987811955891,0.0889867841409691,27.642105,0.8232247779275822,1.0,0.0,0.0,0.7692307692307693
child,GSM4029935_JB18082,other,Platelets,15,1137.0,3578.0,4.50755014649538,0.0479158550837553,25.448477,0.804009209570121,1.0,0.0,0.2,0.5333333333333333
child,GSM4029935_JB18082,other,RBCs,5,458.0,1107.0,8.345264880343628,0.0438320695394858,40.185184,0.3782032342708312,0.4,0.0,0.2,0.4
child,GSM4029935_JB18082,other,cDCs,50,2167.0,9316.5,3.3647839858369277,0.0772088087025736,34.1144295,0.5795305353036788,1.0,0.0,0.0,0.24
child,GSM4029935_JB18082,other,pDCs,30,1530.5,4549.0,2.4733144211594387,0.092335546167773,37.065669,0.9769050425096881,0.26666666666666666,0.0,0.0,0.6333333333333333
child,GSM4029935_JB18082,restored,CD4 T Cells,863,918.0,3362.0,2.281746031746032,0.0632676709154113,50.72714,0.9704990893267662,0.13093858632676708,0.011587485515643106,1.0,0.8597914252607184
child,GSM4029935_JB18082,restored,CD8 T Cells,1219,998.0,4086.0,3.0702806428400096,0.0557811498183372,52.354523,0.9760991813867814,0.14520098441345364,0.5742411812961444,1.0,0.9015586546349467
child,GSM4029936_JB18085,excluded_unrestored,Ribosomal/Low-quality,877,1024.0,3630.0,3.1885513432086365,0.0683096705062951,47.877758,0.9566890792691664,0.059293044469783354,0.19726339794754846,0.0,0.7286202964652223
child,GSM4029936_JB18085,original_T,CD4 T Cells,1004,1191.0,4193.5,2.8363973825480784,0.076300578034682,44.9408835,0.8201953442725236,0.08167330677290836,0.01593625498007968,0.646414342629482,0.5288844621513944
child,GSM4029936_JB18085,original_T,CD8 T Cells,200,1024.5,2876.5,4.2178324645544825,0.0299600532623169,35.750938500000004,0.6160286163204926,0.04,0.31,0.28,0.345
child,GSM4029936_JB18085,other,B Cells,1034,937.5,3038.5,3.8059434300035804,0.0247177296307598,44.601641,0.9405496758106423,0.9709864603481625,0.0,0.0,0.8017408123791102
child,GSM4029936_JB18085,other,Classical Monocytes,260,1115.0,3181.0,6.066432165910157,0.0107551752052735,25.7694045,0.968415909987684,1.0,0.0,0.0,0.8538461538461538
child,GSM4029936_JB18085,other,IFN-stimulated T Cells,9,1180.0,4633.0,2.6631158455392807,0.0614078881677483,46.875607,0.9789446107516232,0.0,0.2222222222222222,0.6666666666666666,0.7777777777777778
child,GSM4029936_JB18085,other,NK Cells,279,1079.0,2630.0,3.9894493900428616,0.0153295861011752,26.9103,0.9939184604744904,0.04659498207885305,0.021505376344086023,0.0,0.7275985663082437
child,GSM4029936_JB18085,other,Non-classical Monocytes,118,1756.5,5855.5,4.598619893149429,0.0231591448931116,24.596325999999998,0.9961375431764197,1.0,0.0,0.0,0.8813559322033898
child,GSM4029936_JB18085,other,Plasma Cells,21,2776.0,14496.0,4.834727746536826,0.0928452579034941,29.341717,0.8801441618247369,0.9047619047619048,0.047619047619047616,0.0,0.6190476190476191
child,GSM4029936_JB18085,other,Platelets,13,630.0,1871.0,3.307223672758921,0.1152941176470588,3.6166365,0.6949219241733244,1.0,0.07692307692307693,0.15384615384615385,0.3076923076923077
child,GSM4029936_JB18085,other,RBCs,3,1235.0,4602.0,6.73620165145589,0.0386363636363636,52.840534,0.1259865970879495,0.0,0.0,0.0,0.0
child,GSM4029936_JB18085,other,cDCs,17,2385.0,9636.0,3.262974438419829,0.120780805205368,33.860725,0.5644510615549767,1.0,0.0,0.0,0.35294117647058826
child,GSM4029936_JB18085,other,pDCs,8,1588.5,5054.0,2.972975670733856,0.0809805368993617,38.216060999999996,0.8600776316278318,0.125,0.0,0.0,0.625
child,GSM4029936_JB18085,restored,CD4 T Cells,1304,1090.0,4078.0,2.673511792027832,0.0823672971323978,49.581558,0.9764259698505213,0.0651840490797546,0.010736196319018405,1.0,0.897239263803681
child,GSM4029936_JB18085,restored,CD8 T Cells,1003,1156.0,4509.0,3.3926128590971274,0.0735004224162207,49.269875,0.9815432967687452,0.058823529411764705,0.6430707876370887,1.0,0.901296111665005
child,GSM4029937_JB18086,excluded_unrestored,Ribosomal/Low-quality,972,895.0,3179.0,2.239931182948928,0.0613735996103263,50.529493,0.9628713370879266,0.08436213991769548,0.1286008230452675,0.0,0.7582304526748971
child,GSM4029937_JB18086,original_T,CD4 T Cells,705,1088.0,3973.0,2.2323693556570268,0.0705505077498663,47.901535,0.8350547351132421,0.15460992907801419,0.01276595744680851,0.6581560283687943,0.5432624113475177
child,GSM4029937_JB18086,original_T,CD8 T Cells,303,877.0,2334.0,3.0181086519114686,0.0215220143480095,33.333332,0.6377951086958357,0.07260726072607261,0.25742574257425743,0.2838283828382838,0.37293729372937295
child,GSM4029937_JB18086,other,B Cells,743,837.0,2592.0,3.029062627916496,0.0170410534469403,44.603825,0.9266069406359052,0.9475100942126514,0.0,0.0,0.730820995962315
child,GSM4029937_JB18086,other,Classical Monocytes,673,1013.0,2652.0,5.746239876590821,0.0158930373360242,24.372522,0.9669638758767304,1.0,0.0014858841010401188,0.0014858841010401188,0.8424962852897474
child,GSM4029937_JB18086,other,IFN-stimulated T Cells,6,1014.5,3842.5,2.161889067469602,0.05805747990848075,51.4067225,0.9733477645229711,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334
child,GSM4029937_JB18086,other,NK Cells,523,968.0,2258.0,2.9585798816568047,0.0147965474722564,23.985765,0.9992400987136852,0.0745697896749522,0.0019120458891013384,0.0,0.8738049713193117
child,GSM4029937_JB18086,other,Non-classical Monocytes,208,1551.0,5068.0,4.204308469827557,0.0252479711451758,23.875057499999997,0.9795606177348133,0.9951923076923077,0.0,0.0,0.8125
child,GSM4029937_JB18086,other,Plasma Cells,20,2332.5,9786.0,3.7486527017712126,0.08329249030439626,31.732719499999998,0.9319031938185552,0.85,0.0,0.0,0.65
child,GSM4029937_JB18086,other,Platelets,20,853.5,2412.5,1.7533598980866172,0.08329249030439626,2.3415464000000004,0.6453883872705128,1.0,0.0,0.0,0.2
child,GSM4029937_JB18086,other,RBCs,6,1981.0,8403.5,3.276756113391112,0.08095544973923835,47.242973500000005,0.1284496367823249,0.3333333333333333,0.0,0.0,0.0
child,GSM4029937_JB18086,other,cDCs,56,2205.5,9498.5,3.3876306908507487,0.0731306491372226,33.114706,0.7020155675836393,1.0,0.0,0.0,0.35714285714285715
child,GSM4029937_JB18086,other,pDCs,24,1654.5,5491.0,2.4313224494482544,0.1083546151039766,36.1697675,0.9827384688034713,0.25,0.0,0.0,0.875
child,GSM4029937_JB18086,restored,CD4 T Cells,1461,967.0,3555.0,1.9318653926049023,0.0731306491372226,51.350574,0.9783623912822896,0.11088295687885011,0.0013689253935660506,1.0,0.9117043121149897
child,GSM4029937_JB18086,restored,CD8 T Cells,785,1044.0,4067.0,2.4822695035460995,0.0731306491372226,51.66232,0.9799186801884152,0.12229299363057325,0.5910828025477707,1.0,0.9121019108280255
child,GSM4029938_JB18083,excluded_unrestored,Ribosomal/Low-quality,883,991.0,3228.0,2.5203854707190514,0.0491604288893384,46.223255,0.9160128754405988,0.07134767836919592,0.1551528878822197,0.0,0.594563986409966
child,GSM4029938_JB18083,original_T,CD4 T Cells,785,1199.0,4045.0,2.3224823910146584,0.0593586536274732,44.345753,0.7201193594545601,0.09554140127388536,0.022929936305732482,0.6101910828025477,0.39872611464968155
child,GSM4029938_JB18083,original_T,CD8 T Cells,733,1031.0,2675.0,3.132183908045977,0.0247299602046617,29.851229,0.4980519081032118,0.03547066848567531,0.5470668485675307,0.3083219645293315,0.26193724420190995
child,GSM4029938_JB18083,other,B Cells,735,905.0,2625.0,3.5020936429387133,0.0164253558827107,40.48,0.8985570144518269,0.9619047619047619,0.004081632653061225,0.0,0.6748299319727891
child,GSM4029938_JB18083,other,Classical Monocytes,341,1207.0,3539.0,5.220296512841929,0.0106325851143808,25.888788,0.973813442787116,1.0,0.005865102639296188,0.0,0.8504398826979472
child,GSM4029938_JB18083,other,IFN-stimulated T Cells,13,1082.0,3528.0,1.849743881616392,0.0834528247777459,44.598835,0.9602521975145328,0.07692307692307693,0.15384615384615385,1.0,0.9230769230769231
child,GSM4029938_JB18083,other,NK Cells,1168,1077.0,2444.5,3.561843045470249,0.0291515075031567,20.9601315,0.9995767527381726,0.0625,0.003424657534246575,0.0,0.9340753424657534
child,GSM4029938_JB18083,other,Non-classical Monocytes,144,1683.0,5388.5,4.3726066836122985,0.0304735114861697,23.7223975,0.9896932195817161,1.0,0.0,0.0,0.8611111111111112
child,GSM4029938_JB18083,other,Plasma Cells,34,2778.0,12244.0,3.7397133645879044,0.1094736842105263,30.3875825,0.8304288580047348,0.9117647058823529,0.029411764705882353,0.0,0.6176470588235294
child,GSM4029938_JB18083,other,Platelets,34,1453.0,4359.5,4.939292684238413,0.07051151855160426,21.239623,0.9176198565634007,0.9705882352941176,0.058823529411764705,0.029411764705882353,0.5882352941176471
child,GSM4029938_JB18083,other,RBCs,8,297.5,5701.5,0.059135362275664655,0.1685309067785447,4.99555775,0.3097122083334121,0.25,0.0,0.0,0.0
child,GSM4029938_JB18083,other,cDCs,66,2456.5,10862.5,3.1388745518551167,0.08501263147014501,30.9685785,0.8115409533800031,0.9848484848484849,0.030303030303030304,0.0,0.5303030303030303
child,GSM4029938_JB18083,other,pDCs,59,1741.0,5554.0,2.334879257956181,0.0676915447557649,35.714287,0.9351424194841635,0.2542372881355932,0.01694915254237288,0.0,0.6440677966101694
child,GSM4029938_JB18083,restored,CD4 T Cells,1186,1041.0,3608.0,1.993868156093404,0.05842264232175795,48.7927745,0.9680922896399212,0.06239460370994941,0.008431703204047217,1.0,0.8777403035413154
child,GSM4029938_JB18083,restored,CD8 T Cells,919,1115.0,4315.0,2.6327734906945075,0.0491604288893384,50.144054,0.9765606973141436,0.1088139281828074,0.6060935799782372,1.0,0.8890097932535365
child,GSM4029939_JB18084,excluded_unrestored,Ribosomal/Low-quality,1186,1037.5,3351.0,2.541538131387645,0.0409910730552013,44.1448065,0.9212982058169854,0.14839797639123103,0.1399662731871838,0.0,0.6298482293423272
child,GSM4029939_JB18084,original_T,CD4 T Cells,847,1218.0,4242.0,2.4189114898295765,0.0574866310160427,43.953316,0.7854982320492339,0.17119244391971664,0.014167650531286895,0.654073199527745,0.4757969303423849
child,GSM4029939_JB18084,original_T,CD8 T Cells,373,998.0,2746.0,3.619114546732256,0.0397849462365591,34.36255,0.709981426171045,0.10187667560321716,0.16353887399463807,0.1126005361930295,0.4289544235924933
child,GSM4029939_JB18084,other,B Cells,863,847.0,2464.0,3.280270139893873,0.0187141947803946,41.340782,0.9184718955797402,0.966396292004635,0.004634994206257242,0.0011587485515643105,0.712630359212051
child,GSM4029939_JB18084,other,Classical Monocytes,751,950.0,2438.0,5.950212507589557,0.015884476534296,25.49168,0.9704716810315748,1.0,0.0013315579227696406,0.0013315579227696406,0.8641810918774967
child,GSM4029939_JB18084,other,IFN-stimulated T Cells,17,1285.0,4145.0,1.96238757154538,0.0476758045292014,44.047035,0.8471243896170412,0.11764705882352941,0.29411764705882354,0.6470588235294118,0.6470588235294118
child,GSM4029939_JB18084,other,NK Cells,690,1065.5,2466.0,3.191364579846454,0.0193199381761978,22.697399,0.9992741998834158,0.08840579710144927,0.0014492753623188406,0.0,0.8942028985507247
child,GSM4029939_JB18084,other,Non-classical Monocytes,224,1451.5,4543.0,4.542061402318195,0.0262620367668514,25.7284155,0.980648477814104,1.0,0.0,0.0,0.7857142857142857
child,GSM4029939_JB18084,other,Plasma Cells,20,2637.5,12762.5,3.6482291326978684,0.091602736514888,30.010539,0.8050467977615485,1.0,0.0,0.0,0.55
child,GSM4029939_JB18084,other,Platelets,23,1157.0,3608.0,5.35073409461664,0.0633451957295373,23.346304,0.8089454985842448,1.0,0.0,0.043478260869565216,0.5217391304347826
child,GSM4029939_JB18084,other,RBCs,8,2025.0,8002.5,2.410574306532564,0.0953936627561182,48.7619095,0.024211602360841397,0.5,0.0,0.0,0.0
child,GSM4029939_JB18084,other,cDCs,69,2227.0,9617.0,3.172666259914582,0.0749999999999999,32.044975,0.7863271232596244,0.9855072463768116,0.0,0.0,0.463768115942029
child,GSM4029939_JB18084,other,pDCs,21,1662.0,5715.0,1.9922748526123195,0.0898638426626323,36.61882,0.9654534864038428,0.2857142857142857,0.0,0.0,0.8095238095238095
child,GSM4029939_JB18084,restored,CD4 T Cells,1227,1052.0,3776.0,1.845102505694761,0.0574866310160427,48.702385,0.9693769292392552,0.09698451507742462,0.0024449877750611247,1.0,0.8842705786471068
child,GSM4029939_JB18084,restored,CD8 T Cells,808,1158.5,4635.5,2.425575608982487,0.0593586536274732,50.903502,0.97282873748918,0.13985148514851486,0.5915841584158416,1.0,0.8564356435643564
adult,GSM4029940_JB19001,excluded_unrestored,Ribosomal/Low-quality,846,909.0,3106.0,1.6591824648405216,0.0593437281824528,48.774480355640996,0.9231886032554271,0.1430260047281324,0.031914893617021274,0.0,0.6264775413711584
adult,GSM4029940_JB19001,original_T,CD4 T Cells,1065,1087.0,3668.0,1.8855218855218852,0.0702758979698073,44.057217165149545,0.7494007751506437,0.19061032863849764,0.03474178403755868,0.5586854460093896,0.43661971830985913
adult,GSM4029940_JB19001,original_T,CD8 T Cells,612,1012.5,3115.5,2.6541590561747492,0.0489366095395416,39.00444726810673,0.93427765786385,0.15196078431372548,0.1977124183006536,0.24509803921568626,0.6715686274509803
adult,GSM4029940_JB19001,other,B Cells,346,843.0,2715.0,2.5149857852327164,0.0088570223534373,44.40441470806885,0.8191682109688283,0.9335260115606936,0.0,0.0,0.5202312138728323
adult,GSM4029940_JB19001,other,Classical Monocytes,493,930.0,2406.0,5.192231470471661,0.013296011196641,24.702058504875406,0.9529870254969698,1.0,0.004056795131845842,0.002028397565922921,0.8073022312373225
adult,GSM4029940_JB19001,other,NK Cells,1376,1025.0,2880.0,2.9279721549933972,0.0382337102854065,34.21856897108422,0.45416743780381874,0.12790697674418605,0.08938953488372094,0.10465116279069768,0.2449127906976744
adult,GSM4029940_JB19001,other,Non-classical Monocytes,327,1639.0,5527.0,3.146374829001368,0.0200481154771451,25.15450361604208,0.9955105632565332,0.9969418960244648,0.0,0.0,0.8654434250764526
adult,GSM4029940_JB19001,other,Plasma Cells,22,2579.5,10861.0,3.9204888765768144,0.1162091011658518,29.721816847268826,0.9152031284421711,0.6363636363636364,0.0,0.0,0.5909090909090909
adult,GSM4029940_JB19001,other,Platelets,27,1051.0,3355.0,2.0268256333830106,0.0574293527803099,33.082271147161066,0.9242810438374508,0.8888888888888888,0.0,0.1111111111111111,0.6296296296296297
adult,GSM4029940_JB19001,other,RBCs,7,712.0,4498.0,1.203416149068323,0.0593437281824528,36.854982206405694,0.8933211374021363,1.0,0.0,0.2857142857142857,0.5714285714285714
adult,GSM4029940_JB19001,other,pDCs,37,1796.0,5899.0,2.1647487752079297,0.094412331406551,37.56803208249785,0.997799132111066,0.43243243243243246,0.0,0.0,0.7297297297297297
adult,GSM4029940_JB19001,restored,CD4 T Cells,1593,996.0,3461.0,1.573373676248109,0.0678871090770404,49.02516838000709,0.9589063323046574,0.1374764595103578,0.003138731952291274,1.0,0.810420590081607
adult,GSM4029940_JB19001,restored,CD8 T Cells,224,1012.0,3790.5,1.94829446933458,0.0538293216630196,50.54382238440752,0.9588286499911075,0.11160714285714286,0.5580357142857143,1.0,0.8080357142857143
adult,GSM4029942_JB19003,excluded_unrestored,Ribosomal/Low-quality,482,1017.5,3563.0,2.0231292419531255,0.0432110620318801,49.155404334322924,0.6518209976818095,0.7863070539419087,0.07676348547717843,0.0,0.42946058091286304
adult,GSM4029942_JB19003,original_T,CD4 T Cells,890,1036.5,3641.0,2.447509977442304,0.0474260235103364,45.18151303894578,0.6456248404073331,0.8449438202247191,0.033707865168539325,0.45393258426966293,0.31685393258426964
adult,GSM4029942_JB19003,original_T,CD8 T Cells,494,1005.0,3158.0,3.1905253985023867,0.0370893677145884,39.08554572271387,0.9219458434766796,0.8522267206477733,0.22267206477732793,0.2894736842105263,0.631578947368421
adult,GSM4029942_JB19003,other,B Cells,405,883.0,3037.0,3.16097969436885,0.0096753386368522,46.75404464468564,0.8500049602632944,0.9876543209876543,0.0,0.0024691358024691358,0.5753086419753086
adult,GSM4029942_JB19003,other,Classical Monocytes,1897,1121.0,3225.0,4.915480427046264,0.0349075975359342,23.848625490896108,0.9916193726340072,1.0,0.0,0.0,0.9599367422245652
adult,GSM4029942_JB19003,other,NK Cells,1240,954.0,2498.5,3.2730594317050823,0.0265646105357946,29.172967802809982,0.8126463048245325,0.8241935483870968,0.16532258064516128,0.14596774193548387,0.5145161290322581
adult,GSM4029942_JB19003,other,Non-classical Monocytes,541,1682.0,5879.0,3.780752532561505,0.035981227185816,26.870990734141127,0.9676480773529352,1.0,0.0018484288354898336,0.0,0.789279112754159
adult,GSM4029942_JB19003,other,Plasma Cells,2,3373.5,20819.5,2.6710805206355723,0.2201659221442246,34.828360390433524,0.5567343262481558,1.0,0.0,0.0,0.5
adult,GSM4029942_JB19003,other,Platelets,21,679.0,1591.0,2.8526148969889067,0.087378640776699,4.529616724738676,0.9000680989002445,1.0,0.0,0.09523809523809523,0.6666666666666666
adult,GSM4029942_JB19003,other,RBCs,2,702.5,2231.5,4.1403698910010815,0.03230709135858815,39.43136504258143,0.8616099037061541,1.0,0.0,0.5,1.0
adult,GSM4029942_JB19003,other,pDCs,47,1667.0,5307.0,2.495825643729677,0.087378640776699,36.75385647216633,0.9993880491537536,0.9574468085106383,0.0,0.0,0.6808510638297872
adult,GSM4029942_JB19003,restored,CD4 T Cells,661,1037.0,3822.0,1.865256124721604,0.0394160583941605,50.1205400192864,0.9219491937219076,0.8290468986384266,0.006051437216338881,1.0,0.7428139183055976
adult,GSM4029942_JB19003,restored,CD8 T Cells,284,1076.0,4210.5,2.306458673794239,0.0291079812206572,51.07278677145053,0.9632750941779076,0.8485915492957746,0.6161971830985915,1.0,0.8661971830985915
adult,GSM4029943_JB19004,excluded_unrestored,Ribosomal/Low-quality,171,1246.0,4014.0,1.4958863126402393,0.0340398201669878,42.19512195121951,0.4705364956200004,0.8830409356725146,0.28654970760233917,0.0,0.3157894736842105
adult,GSM4029943_JB19004,original_T,CD4 T Cells,259,1466.0,4495.0,1.409384844967667,0.0464113619071772,37.160493827160494,0.7771188148880313,0.9073359073359073,0.10424710424710425,0.640926640926641,0.4671814671814672
adult,GSM4029943_JB19004,original_T,CD8 T Cells,465,1389.0,3842.0,1.8050541516245489,0.0617059891107078,30.62295081967213,0.8534028311666366,0.8623655913978494,0.5612903225806452,0.6946236559139785,0.5419354838709678
adult,GSM4029943_JB19004,other,B Cells,64,1291.5,4325.5,2.1496112793799327,0.02550156166406095,40.3097403374782,0.7126869716904984,1.0,0.0,0.0,0.375
adult,GSM4029943_JB19004,other,Classical Monocytes,527,1299.0,3365.0,3.555998670654702,0.0196804037005887,18.214062174003757,0.9761893802446496,1.0,0.0056925996204933585,0.0,0.8462998102466793
adult,GSM4029943_JB19004,other,NK Cells,1662,1334.0,3522.5,2.005008372025519,0.0502525923956394,27.400357842548274,0.8039661881656162,0.8778580024067388,0.37845968712394706,0.427797833935018,0.5036101083032491
adult,GSM4029943_JB19004,other,Non-classical Monocytes,353,1992.0,6524.0,2.3216601815823608,0.0240437158469945,17.529880478087648,0.9967770595823467,1.0,0.014164305949008499,0.0,0.8980169971671388
adult,GSM4029943_JB19004,other,Plasma Cells,18,2619.5,11644.0,3.059489746734661,0.09527288142078365,24.073863228508962,0.9204704443791498,1.0,0.05555555555555555,0.0,0.6666666666666666
adult,GSM4029943_JB19004,other,Platelets,28,1303.5,3670.5,1.4601098592656525,0.1084010840108401,3.4814592260484227,0.9333755344103778,1.0,0.21428571428571427,0.14285714285714285,0.6785714285714286
adult,GSM4029943_JB19004,other,RBCs,93,290.0,5461.0,0.077264825188333,0.0280920795942255,1.4038606166959138,0.693208812918956,1.0,0.06451612903225806,0.08602150537634409,0.23655913978494625
adult,GSM4029943_JB19004,other,pDCs,18,2121.0,6846.5,1.6540771120916455,0.1144606688648139,28.654610895338,0.9999006766808107,1.0,0.0,0.0,0.8888888888888888
adult,GSM4029943_JB19004,restored,CD4 T Cells,266,1288.0,4167.5,1.2782136680897371,0.0327593448131037,43.48600047962816,0.9386051140530759,0.8872180451127819,0.022556390977443608,1.0,0.7744360902255639
adult,GSM4029943_JB19004,restored,CD8 T Cells,266,1481.5,5101.5,1.6174925022294298,0.0315268905831444,44.74987000644416,0.9334025990949792,0.9398496240601504,0.6804511278195489,1.0,0.7706766917293233
adult,GSM4029944_JB19006,excluded_unrestored,Ribosomal/Low-quality,205,1226.0,3935.0,1.4428412874583796,0.0321017565112053,40.5890603085554,0.3686287763521371,0.9951219512195122,0.2682926829268293,0.0,0.16097560975609757
adult,GSM4029944_JB19006,original_T,CD4 T Cells,397,1445.0,4418.0,1.5184381778741864,0.0321017565112053,36.39916623241272,0.7172992618974096,1.0,0.2594458438287154,0.5944584382871536,0.4256926952141058
adult,GSM4029944_JB19006,original_T,CD8 T Cells,253,1332.0,3434.0,1.7434210526315788,0.0372630202658531,27.074601844090527,0.868206969789166,1.0,0.5019762845849802,0.6324110671936759,0.549407114624506
adult,GSM4029944_JB19006,other,B Cells,55,1224.0,3731.0,2.266112266112266,0.0401633764465622,38.23620104841197,0.7564388305712905,1.0,0.0,0.0,0.43636363636363634
adult,GSM4029944_JB19006,other,Classical Monocytes,1293,1217.0,3158.0,2.7364378300528083,0.0433136094674556,17.104294478527606,0.9814257481538076,1.0,0.0030935808197989174,0.0,0.8870843000773395
adult,GSM4029944_JB19006,other,NK Cells,727,1401.0,3536.0,1.6687016687016685,0.0297955209347614,23.813613914537257,0.657646077915796,0.9958734525447043,0.38239339752407153,0.4814305364511692,0.3713892709766162
adult,GSM4029944_JB19006,other,Non-classical Monocytes,879,1917.0,6102.0,1.6788939051918736,0.041705282669138,17.634466149317635,0.996260049068263,1.0,0.0022753128555176336,0.0,0.8998862343572241
